Event_name	Image_id	Image	Label
hurricane_irma	910084787674783744_0	data_image/hurricane_irma/19_9_2017/910084787674783744_0.jpg	little_or_no_damage
mexico_earthquake	910728261457502209_0	data_image/mexico_earthquake/21_9_2017/910728261457502209_0.jpg	severe_damage
california_wildfires	917934616878530560_0	data_image/california_wildfires/11_10_2017/917934616878530560_0.jpg	severe_damage
hurricane_irma	909384935785582592_2	data_image/hurricane_irma/17_9_2017/909384935785582592_2.jpg	mild_damage
iraq_iran_earthquake	930029482152550400_0	data_image/iraq_iran_earthquake/13_11_2017/930029482152550400_0.jpg	severe_damage
hurricane_harvey	904292443482415104_0	data_image/hurricane_harvey/3_9_2017/904292443482415104_0.jpg	severe_damage
hurricane_irma	909869389943640064_0	data_image/hurricane_irma/18_9_2017/909869389943640064_0.jpg	severe_damage
california_wildfires	920533661170016256_1	data_image/california_wildfires/18_10_2017/920533661170016256_1.jpg	severe_damage
hurricane_maria	910540043126808577_0	data_image/hurricane_maria/20_9_2017/910540043126808577_0.jpg	severe_damage
hurricane_maria	911746042634182656_0	data_image/hurricane_maria/24_9_2017/911746042634182656_0.jpg	severe_damage
hurricane_maria	911667821586915329_0	data_image/hurricane_maria/23_9_2017/911667821586915329_0.jpg	severe_damage
hurricane_irma	909940694625726464_0	data_image/hurricane_irma/19_9_2017/909940694625726464_0.jpg	little_or_no_damage
hurricane_maria	912464626075492353_0	data_image/hurricane_maria/25_9_2017/912464626075492353_0.jpg	severe_damage
hurricane_maria	910534114922647553_0	data_image/hurricane_maria/20_9_2017/910534114922647553_0.jpg	mild_damage
iraq_iran_earthquake	930015299017105408_1	data_image/iraq_iran_earthquake/13_11_2017/930015299017105408_1.jpg	severe_damage
hurricane_irma	910207417345908736_0	data_image/hurricane_irma/19_9_2017/910207417345908736_0.jpg	little_or_no_damage
hurricane_maria	911712278516551681_3	data_image/hurricane_maria/23_9_2017/911712278516551681_3.jpg	severe_damage
hurricane_harvey	909819421606141953_0	data_image/hurricane_harvey/18_9_2017/909819421606141953_0.jpg	mild_damage
hurricane_harvey	901835503774965761_0	data_image/hurricane_harvey/27_8_2017/901835503774965761_0.jpg	severe_damage
california_wildfires	918239233885855745_0	data_image/california_wildfires/11_10_2017/918239233885855745_0.jpg	severe_damage
hurricane_irma	910184448469164032_0	data_image/hurricane_irma/19_9_2017/910184448469164032_0.jpg	mild_damage
hurricane_harvey	904410044304908288_0	data_image/hurricane_harvey/3_9_2017/904410044304908288_0.jpg	mild_damage
iraq_iran_earthquake	930102201825091585_0	data_image/iraq_iran_earthquake/13_11_2017/930102201825091585_0.jpg	severe_damage
srilanka_floods	875116643453632512_2	data_image/srilanka_floods/14_6_2017/875116643453632512_2.jpg	mild_damage
hurricane_maria	911659974064873472_0	data_image/hurricane_maria/23_9_2017/911659974064873472_0.jpg	severe_damage
hurricane_irma	905630574227927041_0	data_image/hurricane_irma/7_9_2017/905630574227927041_0.jpg	severe_damage
hurricane_maria	914135376138092544_0	data_image/hurricane_maria/30_9_2017/914135376138092544_0.jpg	severe_damage
mexico_earthquake	910812992908005377_0	data_image/mexico_earthquake/21_9_2017/910812992908005377_0.jpg	severe_damage
california_wildfires	919674860175060992_0	data_image/california_wildfires/15_10_2017/919674860175060992_0.jpg	severe_damage
hurricane_irma	909913791865004033_2	data_image/hurricane_irma/18_9_2017/909913791865004033_2.jpg	little_or_no_damage
hurricane_irma	909751167063801857_0	data_image/hurricane_irma/18_9_2017/909751167063801857_0.jpg	severe_damage
mexico_earthquake	910545977668505601_0	data_image/mexico_earthquake/20_9_2017/910545977668505601_0.jpg	severe_damage
hurricane_maria	913879651398930432_0	data_image/hurricane_maria/29_9_2017/913879651398930432_0.jpg	severe_damage
hurricane_harvey	905470345175556096_0	data_image/hurricane_harvey/6_9_2017/905470345175556096_0.jpg	mild_damage
hurricane_irma	910222253048156166_0	data_image/hurricane_irma/19_9_2017/910222253048156166_0.jpg	severe_damage
hurricane_harvey	904807213927206912_2	data_image/hurricane_harvey/4_9_2017/904807213927206912_2.jpg	mild_damage
hurricane_maria	912945159242866694_0	data_image/hurricane_maria/27_9_2017/912945159242866694_0.jpg	mild_damage
hurricane_harvey	904881590005850117_0	data_image/hurricane_harvey/5_9_2017/904881590005850117_0.jpg	severe_damage
hurricane_harvey	901721881920856064_0	data_image/hurricane_harvey/27_8_2017/901721881920856064_0.jpg	severe_damage
hurricane_maria	913054270236135434_0	data_image/hurricane_maria/27_9_2017/913054270236135434_0.jpg	severe_damage
hurricane_irma	909738182031413248_1	data_image/hurricane_irma/18_9_2017/909738182031413248_1.jpg	mild_damage
iraq_iran_earthquake	930001999155945472_3	data_image/iraq_iran_earthquake/13_11_2017/930001999155945472_3.jpg	mild_damage
hurricane_irma	909897753148485632_0	data_image/hurricane_irma/18_9_2017/909897753148485632_0.jpg	mild_damage
hurricane_maria	910787808725528577_0	data_image/hurricane_maria/21_9_2017/910787808725528577_0.jpg	mild_damage
hurricane_harvey	901792262853582848_0	data_image/hurricane_harvey/27_8_2017/901792262853582848_0.jpg	severe_damage
iraq_iran_earthquake	930432485892280320_2	data_image/iraq_iran_earthquake/14_11_2017/930432485892280320_2.jpg	severe_damage
hurricane_harvey	904389036302786560_0	data_image/hurricane_harvey/3_9_2017/904389036302786560_0.jpg	severe_damage
hurricane_maria	927518834201899011_0	data_image/hurricane_maria/6_11_2017/927518834201899011_0.jpg	severe_damage
california_wildfires	919671133682638849_0	data_image/california_wildfires/15_10_2017/919671133682638849_0.jpg	severe_damage
hurricane_harvey	907433474025455617_0	data_image/hurricane_harvey/12_9_2017/907433474025455617_0.jpg	mild_damage
hurricane_irma	910270036861886465_0	data_image/hurricane_irma/19_9_2017/910270036861886465_0.jpg	little_or_no_damage
hurricane_irma	910095089489383430_0	data_image/hurricane_irma/19_9_2017/910095089489383430_0.jpg	little_or_no_damage
california_wildfires	921164213413974017_0	data_image/california_wildfires/20_10_2017/921164213413974017_0.jpg	severe_damage
california_wildfires	920224382672343041_0	data_image/california_wildfires/17_10_2017/920224382672343041_0.jpg	severe_damage
hurricane_maria	922220710541561857_0	data_image/hurricane_maria/22_10_2017/922220710541561857_0.jpg	severe_damage
hurricane_maria	912306806021591041_0	data_image/hurricane_maria/25_9_2017/912306806021591041_0.jpg	severe_damage
hurricane_harvey	904343743075160069_2	data_image/hurricane_harvey/3_9_2017/904343743075160069_2.jpg	mild_damage
hurricane_harvey	901779770236600321_0	data_image/hurricane_harvey/27_8_2017/901779770236600321_0.jpg	mild_damage
hurricane_maria	922153859354677254_0	data_image/hurricane_maria/22_10_2017/922153859354677254_0.jpg	little_or_no_damage
hurricane_irma	909923861071790081_0	data_image/hurricane_irma/18_9_2017/909923861071790081_0.jpg	mild_damage
hurricane_irma	909813776236650496_0	data_image/hurricane_irma/18_9_2017/909813776236650496_0.jpg	little_or_no_damage
hurricane_maria	911646715073171456_0	data_image/hurricane_maria/23_9_2017/911646715073171456_0.jpg	little_or_no_damage
hurricane_maria	913549726083141632_0	data_image/hurricane_maria/28_9_2017/913549726083141632_0.jpg	mild_damage
hurricane_irma	905669053879951361_1	data_image/hurricane_irma/7_9_2017/905669053879951361_1.jpg	severe_damage
hurricane_harvey	901663058388504576_0	data_image/hurricane_harvey/27_8_2017/901663058388504576_0.jpg	mild_damage
hurricane_maria	913392166533201920_0	data_image/hurricane_maria/28_9_2017/913392166533201920_0.jpg	little_or_no_damage
mexico_earthquake	910635961134014464_0	data_image/mexico_earthquake/20_9_2017/910635961134014464_0.jpg	severe_damage
hurricane_maria	922539455847780353_3	data_image/hurricane_maria/23_10_2017/922539455847780353_3.jpg	mild_damage
hurricane_maria	922895396027944961_0	data_image/hurricane_maria/24_10_2017/922895396027944961_0.jpg	severe_damage
hurricane_irma	909943803943030785_0	data_image/hurricane_irma/19_9_2017/909943803943030785_0.jpg	little_or_no_damage
hurricane_harvey	905797452095143936_0	data_image/hurricane_harvey/7_9_2017/905797452095143936_0.jpg	severe_damage
srilanka_floods	870552370744315905_0	data_image/srilanka_floods/2_6_2017/870552370744315905_0.jpg	severe_damage
hurricane_irma	906927330555305984_0	data_image/hurricane_irma/10_9_2017/906927330555305984_0.jpg	severe_damage
hurricane_harvey	905495596823330816_0	data_image/hurricane_harvey/6_9_2017/905495596823330816_0.jpg	mild_damage
california_wildfires	921176414446960640_0	data_image/california_wildfires/20_10_2017/921176414446960640_0.jpg	mild_damage
hurricane_harvey	907139822598356992_0	data_image/hurricane_harvey/11_9_2017/907139822598356992_0.jpg	mild_damage
california_wildfires	919650008802131970_0	data_image/california_wildfires/15_10_2017/919650008802131970_0.jpg	little_or_no_damage
hurricane_irma	909433639540281344_0	data_image/hurricane_irma/17_9_2017/909433639540281344_0.jpg	severe_damage
california_wildfires	919679214260953088_0	data_image/california_wildfires/15_10_2017/919679214260953088_0.jpg	severe_damage
mexico_earthquake	910566762839543809_0	data_image/mexico_earthquake/20_9_2017/910566762839543809_0.jpg	severe_damage
hurricane_irma	910198685685944321_0	data_image/hurricane_irma/19_9_2017/910198685685944321_0.jpg	mild_damage
hurricane_irma	909749066170601472_0	data_image/hurricane_irma/18_9_2017/909749066170601472_0.jpg	severe_damage
hurricane_harvey	901813742933073921_1	data_image/hurricane_harvey/27_8_2017/901813742933073921_1.jpg	severe_damage
mexico_earthquake	910708503681032192_0	data_image/mexico_earthquake/21_9_2017/910708503681032192_0.jpg	severe_damage
hurricane_irma	909749533948743682_0	data_image/hurricane_irma/18_9_2017/909749533948743682_0.jpg	mild_damage
iraq_iran_earthquake	930315477741551617_0	data_image/iraq_iran_earthquake/14_11_2017/930315477741551617_0.jpg	severe_damage
iraq_iran_earthquake	930008660042018816_0	data_image/iraq_iran_earthquake/13_11_2017/930008660042018816_0.jpg	severe_damage
hurricane_maria	911838871591276549_0	data_image/hurricane_maria/24_9_2017/911838871591276549_0.jpg	severe_damage
hurricane_irma	909415207868309505_2	data_image/hurricane_irma/17_9_2017/909415207868309505_2.jpg	mild_damage
hurricane_harvey	904818400639246336_0	data_image/hurricane_harvey/4_9_2017/904818400639246336_0.jpg	severe_damage
hurricane_irma	909398796928303104_1	data_image/hurricane_irma/17_9_2017/909398796928303104_1.jpg	mild_damage
hurricane_harvey	905420310081675267_0	data_image/hurricane_harvey/6_9_2017/905420310081675267_0.jpg	little_or_no_damage
hurricane_irma	909431758822739969_0	data_image/hurricane_irma/17_9_2017/909431758822739969_0.jpg	little_or_no_damage
hurricane_harvey	906231653428842497_0	data_image/hurricane_harvey/8_9_2017/906231653428842497_0.jpg	severe_damage
hurricane_irma	910261122187583490_0	data_image/hurricane_irma/19_9_2017/910261122187583490_0.jpg	severe_damage
hurricane_harvey	907772978116653056_1	data_image/hurricane_harvey/13_9_2017/907772978116653056_1.jpg	mild_damage
hurricane_maria	927214178049445889_0	data_image/hurricane_maria/5_11_2017/927214178049445889_0.jpg	severe_damage
hurricane_harvey	907232807398858752_0	data_image/hurricane_harvey/11_9_2017/907232807398858752_0.jpg	severe_damage
hurricane_irma	910082914343305216_0	data_image/hurricane_irma/19_9_2017/910082914343305216_0.jpg	severe_damage
hurricane_irma	909787101972983808_0	data_image/hurricane_irma/18_9_2017/909787101972983808_0.jpg	severe_damage
hurricane_irma	909396357718343680_0	data_image/hurricane_irma/17_9_2017/909396357718343680_0.jpg	severe_damage
california_wildfires	917921510731452416_0	data_image/california_wildfires/11_10_2017/917921510731452416_0.jpg	mild_damage
california_wildfires	922785728928665600_1	data_image/california_wildfires/24_10_2017/922785728928665600_1.jpg	severe_damage
hurricane_harvey	904706043690745856_0	data_image/hurricane_harvey/4_9_2017/904706043690745856_0.jpg	severe_damage
hurricane_harvey	907340946542657536_0	data_image/hurricane_harvey/11_9_2017/907340946542657536_0.jpg	mild_damage
hurricane_maria	922464066622377986_0	data_image/hurricane_maria/23_10_2017/922464066622377986_0.jpg	little_or_no_damage
hurricane_maria	923312881805987840_0	data_image/hurricane_maria/25_10_2017/923312881805987840_0.jpg	mild_damage
hurricane_maria	910534972699811843_0	data_image/hurricane_maria/20_9_2017/910534972699811843_0.jpg	mild_damage
hurricane_maria	914663754117386240_0	data_image/hurricane_maria/2_10_2017/914663754117386240_0.jpg	mild_damage
hurricane_irma	909862843947868160_0	data_image/hurricane_irma/18_9_2017/909862843947868160_0.jpg	little_or_no_damage
hurricane_irma	905705134361120768_2	data_image/hurricane_irma/7_9_2017/905705134361120768_2.jpg	severe_damage
hurricane_harvey	908774437461229568_0	data_image/hurricane_harvey/15_9_2017/908774437461229568_0.jpg	mild_damage
hurricane_maria	922818892300402689_0	data_image/hurricane_maria/24_10_2017/922818892300402689_0.jpg	mild_damage
hurricane_maria	910608837693947904_0	data_image/hurricane_maria/20_9_2017/910608837693947904_0.jpg	severe_damage
hurricane_harvey	906980168463462400_0	data_image/hurricane_harvey/10_9_2017/906980168463462400_0.jpg	mild_damage
hurricane_maria	910585595629527041_0	data_image/hurricane_maria/20_9_2017/910585595629527041_0.jpg	mild_damage
hurricane_harvey	904326884401360898_0	data_image/hurricane_harvey/3_9_2017/904326884401360898_0.jpg	mild_damage
hurricane_irma	910198450347810817_0	data_image/hurricane_irma/19_9_2017/910198450347810817_0.jpg	mild_damage
california_wildfires	921020713619853312_0	data_image/california_wildfires/19_10_2017/921020713619853312_0.jpg	severe_damage
hurricane_maria	916019437865709570_0	data_image/hurricane_maria/5_10_2017/916019437865709570_0.jpg	severe_damage
california_wildfires	922569327034769408_1	data_image/california_wildfires/23_10_2017/922569327034769408_1.jpg	severe_damage
hurricane_irma	909718574641614848_3	data_image/hurricane_irma/18_9_2017/909718574641614848_3.jpg	little_or_no_damage
hurricane_harvey	907280511709655040_0	data_image/hurricane_harvey/11_9_2017/907280511709655040_0.jpg	severe_damage
hurricane_harvey	901756029435867136_0	data_image/hurricane_harvey/27_8_2017/901756029435867136_0.jpg	severe_damage
hurricane_harvey	905014427451244544_0	data_image/hurricane_harvey/5_9_2017/905014427451244544_0.jpg	little_or_no_damage
hurricane_maria	914871738722390016_1	data_image/hurricane_maria/2_10_2017/914871738722390016_1.jpg	little_or_no_damage
hurricane_maria	922969963035615233_0	data_image/hurricane_maria/24_10_2017/922969963035615233_0.jpg	little_or_no_damage
mexico_earthquake	910659915298988035_0	data_image/mexico_earthquake/21_9_2017/910659915298988035_0.jpg	severe_damage
california_wildfires	921617294945525760_0	data_image/california_wildfires/21_10_2017/921617294945525760_0.jpg	severe_damage
california_wildfires	923151215231426560_0	data_image/california_wildfires/25_10_2017/923151215231426560_0.jpg	severe_damage
california_wildfires	917794232160661505_0	data_image/california_wildfires/10_10_2017/917794232160661505_0.jpg	severe_damage
hurricane_maria	912312190626971648_0	data_image/hurricane_maria/25_9_2017/912312190626971648_0.jpg	severe_damage
mexico_earthquake	910524778896691200_0	data_image/mexico_earthquake/20_9_2017/910524778896691200_0.jpg	severe_damage
hurricane_maria	914111723824705536_0	data_image/hurricane_maria/30_9_2017/914111723824705536_0.jpg	severe_damage
california_wildfires	917839142880468994_2	data_image/california_wildfires/10_10_2017/917839142880468994_2.jpg	severe_damage
iraq_iran_earthquake	930028600992165888_1	data_image/iraq_iran_earthquake/13_11_2017/930028600992165888_1.jpg	severe_damage
hurricane_maria	912376057365504001_0	data_image/hurricane_maria/25_9_2017/912376057365504001_0.jpg	severe_damage
hurricane_irma	909946459692392448_0	data_image/hurricane_irma/19_9_2017/909946459692392448_0.jpg	little_or_no_damage
california_wildfires	918109126307311619_0	data_image/california_wildfires/11_10_2017/918109126307311619_0.jpg	severe_damage
hurricane_irma	909774325305225216_0	data_image/hurricane_irma/18_9_2017/909774325305225216_0.jpg	mild_damage
hurricane_harvey	905956874838736896_0	data_image/hurricane_harvey/8_9_2017/905956874838736896_0.jpg	severe_damage
hurricane_maria	913892408621981696_0	data_image/hurricane_maria/29_9_2017/913892408621981696_0.jpg	mild_damage
hurricane_maria	913129126881570816_1	data_image/hurricane_maria/27_9_2017/913129126881570816_1.jpg	mild_damage
hurricane_irma	909421107396186112_0	data_image/hurricane_irma/17_9_2017/909421107396186112_0.jpg	mild_damage
iraq_iran_earthquake	930308604200026112_0	data_image/iraq_iran_earthquake/14_11_2017/930308604200026112_0.jpg	severe_damage
hurricane_irma	909746257970761728_0	data_image/hurricane_irma/18_9_2017/909746257970761728_0.jpg	severe_damage
hurricane_maria	923717142587105280_0	data_image/hurricane_maria/27_10_2017/923717142587105280_0.jpg	severe_damage
california_wildfires	920430848398069760_0	data_image/california_wildfires/17_10_2017/920430848398069760_0.jpg	severe_damage
hurricane_maria	911584945470099456_0	data_image/hurricane_maria/23_9_2017/911584945470099456_0.jpg	little_or_no_damage
hurricane_maria	928606891063771136_0	data_image/hurricane_maria/9_11_2017/928606891063771136_0.jpg	severe_damage
hurricane_irma	909731011411378177_0	data_image/hurricane_irma/18_9_2017/909731011411378177_0.jpg	severe_damage
california_wildfires	921089830074929153_0	data_image/california_wildfires/19_10_2017/921089830074929153_0.jpg	mild_damage
iraq_iran_earthquake	930180496507752448_0	data_image/iraq_iran_earthquake/13_11_2017/930180496507752448_0.jpg	severe_damage
california_wildfires	917933078969966592_0	data_image/california_wildfires/11_10_2017/917933078969966592_0.jpg	mild_damage
mexico_earthquake	911784599163895810_0	data_image/mexico_earthquake/24_9_2017/911784599163895810_0.jpg	severe_damage
hurricane_maria	911729811877449729_0	data_image/hurricane_maria/23_9_2017/911729811877449729_0.jpg	severe_damage
hurricane_harvey	904655830108200960_0	data_image/hurricane_harvey/4_9_2017/904655830108200960_0.jpg	severe_damage
california_wildfires	917817013409583106_0	data_image/california_wildfires/10_10_2017/917817013409583106_0.jpg	severe_damage
california_wildfires	919660981462228992_0	data_image/california_wildfires/15_10_2017/919660981462228992_0.jpg	severe_damage
hurricane_irma	910000060225728512_0	data_image/hurricane_irma/19_9_2017/910000060225728512_0.jpg	severe_damage
hurricane_harvey	905386004076486656_0	data_image/hurricane_harvey/6_9_2017/905386004076486656_0.jpg	severe_damage
mexico_earthquake	913092121292410883_0	data_image/mexico_earthquake/27_9_2017/913092121292410883_0.jpg	severe_damage
hurricane_harvey	904947742224650241_0	data_image/hurricane_harvey/5_9_2017/904947742224650241_0.jpg	severe_damage
hurricane_irma	910212336522350592_0	data_image/hurricane_irma/19_9_2017/910212336522350592_0.jpg	severe_damage
california_wildfires	920931333848883201_0	data_image/california_wildfires/19_10_2017/920931333848883201_0.jpg	severe_damage
hurricane_maria	911644108523032577_0	data_image/hurricane_maria/23_9_2017/911644108523032577_0.jpg	severe_damage
hurricane_maria	911551604196872192_0	data_image/hurricane_maria/23_9_2017/911551604196872192_0.jpg	severe_damage
hurricane_irma	910195055180234753_0	data_image/hurricane_irma/19_9_2017/910195055180234753_0.jpg	little_or_no_damage
iraq_iran_earthquake	930438996852985856_0	data_image/iraq_iran_earthquake/14_11_2017/930438996852985856_0.jpg	severe_damage
hurricane_irma	905714507657469953_0	data_image/hurricane_irma/7_9_2017/905714507657469953_0.jpg	severe_damage
hurricane_irma	909992667106496517_0	data_image/hurricane_irma/19_9_2017/909992667106496517_0.jpg	little_or_no_damage
california_wildfires	922633023845052416_0	data_image/california_wildfires/24_10_2017/922633023845052416_0.jpg	severe_damage
hurricane_maria	912288130354511873_0	data_image/hurricane_maria/25_9_2017/912288130354511873_0.jpg	mild_damage
mexico_earthquake	914952139209891852_1	data_image/mexico_earthquake/2_10_2017/914952139209891852_1.jpg	mild_damage
hurricane_harvey	905901300134461440_0	data_image/hurricane_harvey/7_9_2017/905901300134461440_0.jpg	mild_damage
california_wildfires	923498020209078273_0	data_image/california_wildfires/26_10_2017/923498020209078273_0.jpg	severe_damage
hurricane_irma	909994032436191232_0	data_image/hurricane_irma/19_9_2017/909994032436191232_0.jpg	mild_damage
hurricane_harvey	905277948395184128_0	data_image/hurricane_harvey/6_9_2017/905277948395184128_0.jpg	severe_damage
hurricane_harvey	905664802214858752_0	data_image/hurricane_harvey/7_9_2017/905664802214858752_0.jpg	severe_damage
hurricane_irma	910096842855211008_0	data_image/hurricane_irma/19_9_2017/910096842855211008_0.jpg	severe_damage
hurricane_irma	910122575380000768_0	data_image/hurricane_irma/19_9_2017/910122575380000768_0.jpg	mild_damage
california_wildfires	921571773501640709_0	data_image/california_wildfires/21_10_2017/921571773501640709_0.jpg	little_or_no_damage
iraq_iran_earthquake	930139822718468097_0	data_image/iraq_iran_earthquake/13_11_2017/930139822718468097_0.jpg	severe_damage
hurricane_maria	921427706880954369_0	data_image/hurricane_maria/20_10_2017/921427706880954369_0.jpg	mild_damage
california_wildfires	918114251574857728_0	data_image/california_wildfires/11_10_2017/918114251574857728_0.jpg	severe_damage
hurricane_harvey	906833200877629440_0	data_image/hurricane_harvey/10_9_2017/906833200877629440_0.jpg	severe_damage
hurricane_maria	913478597331050496_0	data_image/hurricane_maria/28_9_2017/913478597331050496_0.jpg	severe_damage
hurricane_harvey	905035038575788032_0	data_image/hurricane_harvey/5_9_2017/905035038575788032_0.jpg	mild_damage
hurricane_irma	909962301683453952_0	data_image/hurricane_irma/19_9_2017/909962301683453952_0.jpg	mild_damage
hurricane_maria	912393267387478016_0	data_image/hurricane_maria/25_9_2017/912393267387478016_0.jpg	mild_damage
hurricane_irma	909978918534500352_1	data_image/hurricane_irma/19_9_2017/909978918534500352_1.jpg	severe_damage
hurricane_harvey	906744961072291840_2	data_image/hurricane_harvey/10_9_2017/906744961072291840_2.jpg	severe_damage
iraq_iran_earthquake	930268238075674624_0	data_image/iraq_iran_earthquake/14_11_2017/930268238075674624_0.jpg	severe_damage
hurricane_harvey	905164133934485504_0	data_image/hurricane_harvey/5_9_2017/905164133934485504_0.jpg	severe_damage
mexico_earthquake	910564177764171777_0	data_image/mexico_earthquake/20_9_2017/910564177764171777_0.jpg	severe_damage
hurricane_maria	916292237700497408_1	data_image/hurricane_maria/6_10_2017/916292237700497408_1.jpg	mild_damage
california_wildfires	922617747141480448_0	data_image/california_wildfires/24_10_2017/922617747141480448_0.jpg	severe_damage
hurricane_irma	909437299640778752_0	data_image/hurricane_irma/17_9_2017/909437299640778752_0.jpg	severe_damage
hurricane_irma	909383948563869696_0	data_image/hurricane_irma/17_9_2017/909383948563869696_0.jpg	mild_damage
hurricane_irma	909382743141822466_0	data_image/hurricane_irma/17_9_2017/909382743141822466_0.jpg	little_or_no_damage
hurricane_irma	909871727932473345_0	data_image/hurricane_irma/18_9_2017/909871727932473345_0.jpg	little_or_no_damage
hurricane_maria	913903407718690816_0	data_image/hurricane_maria/29_9_2017/913903407718690816_0.jpg	mild_damage
california_wildfires	917828826083840000_0	data_image/california_wildfires/10_10_2017/917828826083840000_0.jpg	severe_damage
hurricane_maria	912023404030525440_0	data_image/hurricane_maria/24_9_2017/912023404030525440_0.jpg	severe_damage
hurricane_irma	909930200380723201_0	data_image/hurricane_irma/19_9_2017/909930200380723201_0.jpg	severe_damage
hurricane_maria	913049235402002432_0	data_image/hurricane_maria/27_9_2017/913049235402002432_0.jpg	severe_damage
california_wildfires	919928977673695232_0	data_image/california_wildfires/16_10_2017/919928977673695232_0.jpg	severe_damage
mexico_earthquake	913002540119330816_0	data_image/mexico_earthquake/27_9_2017/913002540119330816_0.jpg	severe_damage
mexico_earthquake	910803599680327681_0	data_image/mexico_earthquake/21_9_2017/910803599680327681_0.jpg	severe_damage
hurricane_maria	910636264419942400_0	data_image/hurricane_maria/20_9_2017/910636264419942400_0.jpg	severe_damage
hurricane_irma	909747923445002240_0	data_image/hurricane_irma/18_9_2017/909747923445002240_0.jpg	little_or_no_damage
hurricane_harvey	904697308947914753_0	data_image/hurricane_harvey/4_9_2017/904697308947914753_0.jpg	severe_damage
iraq_iran_earthquake	929993504662720512_0	data_image/iraq_iran_earthquake/13_11_2017/929993504662720512_0.jpg	severe_damage
hurricane_harvey	904361902762893313_0	data_image/hurricane_harvey/3_9_2017/904361902762893313_0.jpg	severe_damage
hurricane_maria	911575707024859136_2	data_image/hurricane_maria/23_9_2017/911575707024859136_2.jpg	severe_damage
hurricane_maria	927955012243935234_0	data_image/hurricane_maria/7_11_2017/927955012243935234_0.jpg	severe_damage
hurricane_maria	911786535321604096_0	data_image/hurricane_maria/24_9_2017/911786535321604096_0.jpg	severe_damage
hurricane_irma	905686913876582401_0	data_image/hurricane_irma/7_9_2017/905686913876582401_0.jpg	mild_damage
hurricane_harvey	906200820961693697_0	data_image/hurricane_harvey/8_9_2017/906200820961693697_0.jpg	little_or_no_damage
hurricane_maria	921403830180433923_0	data_image/hurricane_maria/20_10_2017/921403830180433923_0.jpg	mild_damage
hurricane_harvey	901650824530669568_1	data_image/hurricane_harvey/27_8_2017/901650824530669568_1.jpg	severe_damage
hurricane_irma	909903376875274240_0	data_image/hurricane_irma/18_9_2017/909903376875274240_0.jpg	mild_damage
mexico_earthquake	912359993680236554_0	data_image/mexico_earthquake/25_9_2017/912359993680236554_0.jpg	severe_damage
hurricane_maria	910525745973415938_0	data_image/hurricane_maria/20_9_2017/910525745973415938_0.jpg	severe_damage
hurricane_maria	927929692249878529_0	data_image/hurricane_maria/7_11_2017/927929692249878529_0.jpg	mild_damage
hurricane_harvey	901655268215341056_0	data_image/hurricane_harvey/27_8_2017/901655268215341056_0.jpg	severe_damage
hurricane_harvey	906464461946531840_0	data_image/hurricane_harvey/9_9_2017/906464461946531840_0.jpg	severe_damage
hurricane_maria	916341004478943234_0	data_image/hurricane_maria/6_10_2017/916341004478943234_0.jpg	severe_damage
hurricane_irma	909477108048678912_0	data_image/hurricane_irma/17_9_2017/909477108048678912_0.jpg	severe_damage
hurricane_harvey	904285919217426432_0	data_image/hurricane_harvey/3_9_2017/904285919217426432_0.jpg	severe_damage
hurricane_harvey	905555871069073408_0	data_image/hurricane_harvey/6_9_2017/905555871069073408_0.jpg	mild_damage
hurricane_irma	909919362299043841_0	data_image/hurricane_irma/18_9_2017/909919362299043841_0.jpg	little_or_no_damage
hurricane_maria	928690684701184001_0	data_image/hurricane_maria/9_11_2017/928690684701184001_0.jpg	severe_damage
california_wildfires	919563224152006656_0	data_image/california_wildfires/15_10_2017/919563224152006656_0.jpg	severe_damage
hurricane_harvey	905185045685559297_0	data_image/hurricane_harvey/5_9_2017/905185045685559297_0.jpg	severe_damage
hurricane_maria	911711789246693377_0	data_image/hurricane_maria/23_9_2017/911711789246693377_0.jpg	little_or_no_damage
hurricane_harvey	905793922303176704_0	data_image/hurricane_harvey/7_9_2017/905793922303176704_0.jpg	severe_damage
hurricane_irma	909436803853189121_0	data_image/hurricane_irma/17_9_2017/909436803853189121_0.jpg	little_or_no_damage
hurricane_maria	912419318054371328_0	data_image/hurricane_maria/25_9_2017/912419318054371328_0.jpg	severe_damage
california_wildfires	919729752835022848_0	data_image/california_wildfires/16_10_2017/919729752835022848_0.jpg	severe_damage
hurricane_maria	910525461465321472_0	data_image/hurricane_maria/20_9_2017/910525461465321472_0.jpg	severe_damage
california_wildfires	920670466121125890_0	data_image/california_wildfires/18_10_2017/920670466121125890_0.jpg	severe_damage
hurricane_irma	905630580745830400_2	data_image/hurricane_irma/7_9_2017/905630580745830400_2.jpg	mild_damage
hurricane_maria	921382178625335296_0	data_image/hurricane_maria/20_10_2017/921382178625335296_0.jpg	mild_damage
hurricane_irma	910169542718091265_1	data_image/hurricane_irma/19_9_2017/910169542718091265_1.jpg	little_or_no_damage
hurricane_harvey	905095591675518976_0	data_image/hurricane_harvey/5_9_2017/905095591675518976_0.jpg	severe_damage
hurricane_irma	909412901626236929_0	data_image/hurricane_irma/17_9_2017/909412901626236929_0.jpg	little_or_no_damage
hurricane_maria	929033551885959169_0	data_image/hurricane_maria/10_11_2017/929033551885959169_0.jpg	little_or_no_damage
hurricane_irma	909829094854062082_0	data_image/hurricane_irma/18_9_2017/909829094854062082_0.jpg	little_or_no_damage
